order_id,order_status,order_at
OD162407902661214,RECEIVED,2021-06-19T05:03:47.000Z
OD162407901814242,RECEIVED,2021-06-19T05:03:38.000Z
OD162407901576239,RECEIVED,2021-06-19T05:03:36.000Z
OD162407899624277,RECEIVED,2021-06-19T05:03:16.000Z
OD162407899055354,RECEIVED,2021-06-19T05:03:11.000Z
OD162407897856383,RECEIVED,2021-06-19T05:02:59.000Z
OD162407897445476,RECEIVED,2021-06-19T05:02:54.000Z
OD162407896847270,RECEIVED,2021-06-19T05:02:48.000Z
OD162407895537344,RECEIVED,2021-06-19T05:02:35.000Z
OD162407895313798,RECEIVED,2021-06-19T05:02:33.000Z
OD162407894307260,RECEIVED,2021-06-19T05:02:23.000Z
OD162407894260845,RECEIVED,2021-06-19T05:02:23.000Z
OD16240789415776,RECEIVED,2021-06-19T05:02:22.000Z
OD162407893938964,RECEIVED,2021-06-19T05:02:19.000Z
OD162407893287096,REJECTED,2021-06-19T05:02:13.000Z
OD162407892170936,RECEIVED,2021-06-19T05:02:02.000Z
OD162407891458313,RECEIVED,2021-06-19T05:01:55.000Z
OD162407890329078,RECEIVED,2021-06-19T05:01:43.000Z
OD162407894961789,RECEIVED,2021-06-19T05:02:30.000Z
OD162407893594984,RECEIVED,2021-06-19T05:02:16.000Z
OD162407890515321,RECEIVED,2021-06-19T05:01:45.000Z
OD162407903197348,RECEIVED,2021-06-19T05:03:52.000Z
OD162407886087310,RECEIVED,2021-06-19T05:01:01.000Z
OD162407890225194,RECEIVED,2021-06-19T05:01:42.000Z
OD162407885099991,RECEIVED,2021-06-19T05:00:51.000Z
OD162407897834547,RECEIVED,2021-06-19T05:02:58.000Z
OD16240788925593,RECEIVED,2021-06-19T05:01:33.000Z
OD162407884496583,RECEIVED,2021-06-19T05:00:45.000Z
OD162407888140021,RECEIVED,2021-06-19T05:01:21.000Z
OD162407885730085,PARTIAL_DELIVERED,2021-06-19T05:00:57.000Z
OD162407883880963,REJECTED,2021-06-19T05:00:39.000Z
OD162407881491175,RECEIVED,2021-06-19T05:00:15.000Z
OD162407880122721,REJECTED,2021-06-19T05:00:01.000Z
OD162407880059252,RECEIVED,2021-06-19T05:00:01.000Z
OD162407879297698,RECEIVED,2021-06-19T04:59:53.000Z
OD162407884214439,RECEIVED,2021-06-19T05:00:42.000Z
OD162407878448572,RECEIVED,2021-06-19T04:59:44.000Z
OD16240787831169,RECEIVED,2021-06-19T04:59:43.000Z
OD162407878299779,RECEIVED,2021-06-19T04:59:43.000Z
OD162407878304427,RECEIVED,2021-06-19T04:59:43.000Z
OD162407878212024,RECEIVED,2021-06-19T04:59:42.000Z
OD162407877797526,RECEIVED,2021-06-19T04:59:38.000Z
OD162407877746194,RECEIVED,2021-06-19T04:59:37.000Z
OD16240787692348,CANCELLED,2021-06-19T04:59:29.000Z
OD162407876400427,RECEIVED,2021-06-19T04:59:24.000Z
OD162407876372147,RECEIVED,2021-06-19T04:59:24.000Z
OD162407875906232,RECEIVED,2021-06-19T04:59:19.000Z
OD162407875768351,RECEIVED,2021-06-19T04:59:18.000Z
OD162407875274933,RECEIVED,2021-06-19T04:59:13.000Z
OD162407875228995,RECEIVED,2021-06-19T04:59:12.000Z
OD162407874521254,RECEIVED,2021-06-19T04:59:05.000Z
OD162407873653718,RECEIVED,2021-06-19T04:58:57.000Z
OD162407872820656,CANCELLED,2021-06-19T04:58:48.000Z
OD162407872153157,RECEIVED,2021-06-19T04:58:42.000Z
OD16240787184402,RECEIVED,2021-06-19T04:58:38.000Z
OD16240787180495,RECEIVED,2021-06-19T04:58:38.000Z
OD162407870940898,RECEIVED,2021-06-19T04:58:29.000Z
OD162407870886663,RECEIVED,2021-06-19T04:58:29.000Z
OD16240787078019,RECEIVED,2021-06-19T04:58:28.000Z
OD162407870652873,RECEIVED,2021-06-19T04:58:27.000Z
OD162407870406520,RECEIVED,2021-06-19T04:58:24.000Z
OD162407869172295,RECEIVED,2021-06-19T04:58:12.000Z
OD162407869099332,RECEIVED,2021-06-19T04:58:11.000Z
OD162407868766875,RECEIVED,2021-06-19T04:58:08.000Z
OD16240786738446,RECEIVED,2021-06-19T04:57:54.000Z
OD162407868025932,RECEIVED,2021-06-19T04:58:00.000Z
OD162407868482628,RECEIVED,2021-06-19T04:58:05.000Z
OD162407877090664,RECEIVED,2021-06-19T04:59:31.000Z
OD162407867535731,RECEIVED,2021-06-19T04:57:55.000Z
OD162407873610722,REJECTED,2021-06-19T04:58:56.000Z
OD162407863474875,RECEIVED,2021-06-19T04:57:15.000Z
OD162407863019738,RECEIVED,2021-06-19T04:57:10.000Z
OD16240786294418,RECEIVED,2021-06-19T04:57:09.000Z
OD16240786497086,RECEIVED,2021-06-19T04:57:30.000Z
OD162407865384616,CANCELLED,2021-06-19T04:57:34.000Z
OD162407862324735,RECEIVED,2021-06-19T04:57:03.000Z
OD162407860482648,RECEIVED,2021-06-19T04:56:45.000Z
OD162407861228841,RECEIVED,2021-06-19T04:56:52.000Z
OD162407859990365,RECEIVED,2021-06-19T04:56:40.000Z
OD162407859310180,RECEIVED,2021-06-19T04:56:33.000Z
OD162407860899624,RECEIVED,2021-06-19T04:56:49.000Z
OD162407857870065,RECEIVED,2021-06-19T04:56:19.000Z
OD162407861606372,PARTIAL_DELIVERED,2021-06-19T04:56:56.000Z
OD162407852828224,PARTIAL_REJECTED,2021-06-19T04:55:28.000Z
OD162407854191350,RECEIVED,2021-06-19T04:55:42.000Z
OD162407853241284,RECEIVED,2021-06-19T04:55:32.000Z
OD162407853262554,RECEIVED,2021-06-19T04:55:33.000Z
OD162407852694230,PARTIAL_DELIVERED,2021-06-19T04:55:27.000Z
OD162407856165521,RECEIVED,2021-06-19T04:56:02.000Z
OD162407851876619,RECEIVED,2021-06-19T04:55:19.000Z
OD16240785182551,RECEIVED,2021-06-19T04:55:18.000Z
OD16240785165412,RECEIVED,2021-06-19T04:55:17.000Z
OD162407847718563,RECEIVED,2021-06-19T04:54:37.000Z
OD162407851590428,RECEIVED,2021-06-19T04:55:16.000Z
OD162407856907950,RECEIVED,2021-06-19T04:56:09.000Z
OD162407846344035,CANCELLED,2021-06-19T04:54:23.000Z
OD162407854976495,RECEIVED,2021-06-19T04:55:50.000Z
OD162407848431330,RECEIVED,2021-06-19T04:54:44.000Z
OD16240784673807,RECEIVED,2021-06-19T04:54:27.000Z
OD162407849478226,RECEIVED,2021-06-19T04:54:55.000Z
OD162407853706130,RECEIVED,2021-06-19T04:55:37.000Z
OD162407845206192,RECEIVED,2021-06-19T04:54:12.000Z
OD16240784860073,RECEIVED,2021-06-19T04:54:46.000Z
OD162407848962291,RECEIVED,2021-06-19T04:54:50.000Z
OD162407851499677,RECEIVED,2021-06-19T04:55:15.000Z
OD162407853183036,RECEIVED,2021-06-19T04:55:32.000Z
OD162407845412356,RECEIVED,2021-06-19T04:54:14.000Z
OD162407854184479,RECEIVED,2021-06-19T04:55:42.000Z
OD162407849603929,RECEIVED,2021-06-19T04:54:56.000Z
OD162407845024260,RECEIVED,2021-06-19T04:54:10.000Z
OD162407844050574,REJECTED,2021-06-19T04:54:01.000Z
OD162407839421781,RECEIVED,2021-06-19T04:53:14.000Z
OD162407840868271,RECEIVED,2021-06-19T04:53:29.000Z
OD16240784198801,RECEIVED,2021-06-19T04:53:40.000Z
OD162407837055845,RECEIVED,2021-06-19T04:52:51.000Z
OD162407836623571,RECEIVED,2021-06-19T04:52:46.000Z
OD162407841650494,RECEIVED,2021-06-19T04:53:37.000Z
OD162407840381551,RECEIVED,2021-06-19T04:53:24.000Z
OD162407843585222,RECEIVED,2021-06-19T04:53:56.000Z
OD162407840537360,RECEIVED,2021-06-19T04:53:25.000Z
OD162407839488884,RECEIVED,2021-06-19T04:53:15.000Z
OD162407836948762,RECEIVED,2021-06-19T04:52:49.000Z
OD162407835499555,REJECTED,2021-06-19T04:52:35.000Z
OD162407835030061,RECEIVED,2021-06-19T04:52:30.000Z
OD162407829901867,RECEIVED,2021-06-19T04:51:39.000Z
OD162407829621252,RECEIVED,2021-06-19T04:51:36.000Z
OD162407827966852,RECEIVED,2021-06-19T04:51:20.000Z
OD162407833866411,RECEIVED,2021-06-19T04:52:19.000Z
OD162407838607231,RECEIVED,2021-06-19T04:53:06.000Z
OD162407831859722,PARTIAL_DELIVERED,2021-06-19T04:51:59.000Z
OD162407829287832,RECEIVED,2021-06-19T04:51:33.000Z
OD162407832293674,RECEIVED,2021-06-19T04:52:03.000Z
OD16240783746409,RECEIVED,2021-06-19T04:52:55.000Z
OD162407828427535,RECEIVED,2021-06-19T04:51:24.000Z
OD16240782908664,RECEIVED,2021-06-19T04:51:31.000Z
OD162407822770915,PARTIAL_DELIVERED,2021-06-19T04:50:28.000Z
OD162407823681510,RECEIVED,2021-06-19T04:50:37.000Z
OD162407825155469,RECEIVED,2021-06-19T04:50:52.000Z
OD162407827812027,FAILED_DELIVERY,2021-06-19T04:51:18.000Z
OD162407828264497,RECEIVED,2021-06-19T04:51:23.000Z
OD162407824463518,RECEIVED,2021-06-19T04:50:45.000Z
OD162407826745699,RECEIVED,2021-06-19T04:51:07.000Z
OD162407839239312,RECEIVED,2021-06-19T04:53:12.000Z
OD16240782382898,RECEIVED,2021-06-19T04:50:38.000Z
OD162407823566487,RECEIVED,2021-06-19T04:50:36.000Z
OD162407827238959,RECEIVED,2021-06-19T04:51:12.000Z
OD162407824817066,RECEIVED,2021-06-19T04:50:48.000Z
OD162407821770536,RECEIVED,2021-06-19T04:50:18.000Z
OD162407821565965,RECEIVED,2021-06-19T04:50:16.000Z
OD162407820814362,RECEIVED,2021-06-19T04:50:08.000Z
OD162407820511930,RECEIVED,2021-06-19T04:50:05.000Z
OD162407820286466,RECEIVED,2021-06-19T04:50:03.000Z
OD162407820031493,RECEIVED,2021-06-19T04:50:00.000Z
OD162407819772355,RECEIVED,2021-06-19T04:49:58.000Z
OD162407819442585,RECEIVED,2021-06-19T04:49:54.000Z
OD162407817580433,RECEIVED,2021-06-19T04:49:36.000Z
OD162407815487922,RECEIVED,2021-06-19T04:49:15.000Z
OD162407814412615,RECEIVED,2021-06-19T04:49:04.000Z
OD162407813842779,RECEIVED,2021-06-19T04:48:58.000Z
OD162407813257481,RECEIVED,2021-06-19T04:48:53.000Z
OD162407812684381,RECEIVED,2021-06-19T04:48:47.000Z
OD16240781233673,RECEIVED,2021-06-19T04:48:43.000Z
OD162407811810598,RECEIVED,2021-06-19T04:48:38.000Z
OD16240781120290,RECEIVED,2021-06-19T04:48:32.000Z
OD162407812838594,RECEIVED,2021-06-19T04:48:48.000Z
OD162407812317837,RECEIVED,2021-06-19T04:48:43.000Z
OD162407811798490,RECEIVED,2021-06-19T04:48:38.000Z
OD162407808920076,RECEIVED,2021-06-19T04:48:09.000Z
OD162407807701838,RECEIVED,2021-06-19T04:47:57.000Z
OD162407807702592,RECEIVED,2021-06-19T04:47:57.000Z
OD162407806875447,RECEIVED,2021-06-19T04:47:49.000Z
OD162407805422956,RECEIVED,2021-06-19T04:47:34.000Z
OD162407804373296,RECEIVED,2021-06-19T04:47:24.000Z
OD162407802989652,RECEIVED,2021-06-19T04:47:10.000Z
OD162407804285283,RECEIVED,2021-06-19T04:47:23.000Z
OD162407802795346,RECEIVED,2021-06-19T04:47:08.000Z
OD162407804044133,RECEIVED,2021-06-19T04:47:20.000Z
OD162407804236052,RECEIVED,2021-06-19T04:47:22.000Z
OD162407803860721,RECEIVED,2021-06-19T04:47:19.000Z
OD162407802735427,RECEIVED,2021-06-19T04:47:07.000Z
OD162407800189597,RECEIVED,2021-06-19T04:46:42.000Z
OD162407803415678,RECEIVED,2021-06-19T04:47:14.000Z
OD16240780222981,RECEIVED,2021-06-19T04:47:02.000Z
OD162407806080871,REJECTED,2021-06-19T04:47:41.000Z
OD162407799082290,RECEIVED,2021-06-19T04:46:31.000Z
OD162407798645789,RECEIVED,2021-06-19T04:46:26.000Z
OD162407798252834,RECEIVED,2021-06-19T04:46:23.000Z
OD16240779775956,RECEIVED,2021-06-19T04:46:18.000Z
OD162407796873447,RECEIVED,2021-06-19T04:46:09.000Z
OD162407796176515,RECEIVED,2021-06-19T04:46:02.000Z
OD162407793322159,RECEIVED,2021-06-19T04:45:33.000Z
OD162407789179059,RECEIVED,2021-06-19T04:44:52.000Z
OD162407788342755,RECEIVED,2021-06-19T04:44:43.000Z
OD162407794040745,RECEIVED,2021-06-19T04:45:40.000Z
OD162407792891532,RECEIVED,2021-06-19T04:45:29.000Z
OD162407791409283,RECEIVED,2021-06-19T04:45:14.000Z
OD162407787604559,RECEIVED,2021-06-19T04:44:36.000Z
OD162407784830969,RECEIVED,2021-06-19T04:44:08.000Z
OD16240778562509,RECEIVED,2021-06-19T04:44:16.000Z
OD162407796426148,RECEIVED,2021-06-19T04:46:04.000Z
OD162407788171916,RECEIVED,2021-06-19T04:44:42.000Z
OD162407787292855,RECEIVED,2021-06-19T04:44:33.000Z
OD162407784603856,RECEIVED,2021-06-19T04:44:06.000Z
OD162407794563528,RECEIVED,2021-06-19T04:45:46.000Z
OD162407784204345,RECEIVED,2021-06-19T04:44:02.000Z
OD162407784534758,RECEIVED,2021-06-19T04:44:05.000Z
OD16240778641648,CANCELLED,2021-06-19T04:44:24.000Z
OD162407781915542,RECEIVED,2021-06-19T04:43:39.000Z
OD162407782730523,CANCELLED,2021-06-19T04:43:47.000Z
OD16240778248124,RECEIVED,2021-06-19T04:43:45.000Z
OD162407785255626,RECEIVED,2021-06-19T04:44:13.000Z
OD162407780362059,RECEIVED,2021-06-19T04:43:24.000Z
OD162407780077371,RECEIVED,2021-06-19T04:43:21.000Z
OD162407780334235,RECEIVED,2021-06-19T04:43:23.000Z
OD162407778645375,RECEIVED,2021-06-19T04:43:06.000Z
OD162407778878943,RECEIVED,2021-06-19T04:43:09.000Z
OD162407779906778,RECEIVED,2021-06-19T04:43:19.000Z
OD162407781563861,RECEIVED,2021-06-19T04:43:36.000Z
OD16240778255460,RECEIVED,2021-06-19T04:43:46.000Z
OD162407778959513,RECEIVED,2021-06-19T04:43:10.000Z
OD162407778108366,RECEIVED,2021-06-19T04:43:01.000Z
OD16240778011390,RECEIVED,2021-06-19T04:43:21.000Z
OD162407777967766,CANCELLED,2021-06-19T04:43:00.000Z
OD162407776262177,RECEIVED,2021-06-19T04:42:43.000Z
OD162407775412049,PARTIAL_REJECTED,2021-06-19T04:42:34.000Z
OD162407776114625,RECEIVED,2021-06-19T04:42:41.000Z
OD162407775942074,RECEIVED,2021-06-19T04:42:39.000Z
OD162407769412349,RECEIVED,2021-06-19T04:41:34.000Z
OD16240777549643,RECEIVED,2021-06-19T04:42:35.000Z
OD162407774791893,RECEIVED,2021-06-19T04:42:28.000Z
OD162407772376217,RECEIVED,2021-06-19T04:42:04.000Z
OD162407770985779,RECEIVED,2021-06-19T04:41:50.000Z
OD162407775913947,RECEIVED,2021-06-19T04:42:39.000Z
OD162407772311193,RECEIVED,2021-06-19T04:42:03.000Z
OD162407771907195,RECEIVED,2021-06-19T04:41:59.000Z
OD162407766098259,RECEIVED,2021-06-19T04:41:01.000Z
OD162407763756088,RECEIVED,2021-06-19T04:40:38.000Z
OD16240776466852,RECEIVED,2021-06-19T04:40:47.000Z
OD162407763751744,CANCELLED,2021-06-19T04:40:38.000Z
OD162407766078278,RECEIVED,2021-06-19T04:41:01.000Z
OD162407768510329,RECEIVED,2021-06-19T04:41:25.000Z
OD162407761273588,REJECTED,2021-06-19T04:40:13.000Z
OD162407763253855,RECEIVED,2021-06-19T04:40:33.000Z
OD162407760083341,RECEIVED,2021-06-19T04:40:01.000Z
OD162407760314480,RECEIVED,2021-06-19T04:40:03.000Z
OD162407760966667,RECEIVED,2021-06-19T04:40:10.000Z
OD162407759134464,RECEIVED,2021-06-19T04:39:51.000Z
OD162407758352560,RECEIVED,2021-06-19T04:39:44.000Z
OD162407753145538,RECEIVED,2021-06-19T04:38:51.000Z
OD162407750428185,RECEIVED,2021-06-19T04:38:24.000Z
OD16240776207580,RECEIVED,2021-06-19T04:40:21.000Z
OD162407753150046,RECEIVED,2021-06-19T04:38:52.000Z
OD162407763325080,RECEIVED,2021-06-19T04:40:33.000Z
OD162407758607024,RECEIVED,2021-06-19T04:39:46.000Z
OD162407753799291,RECEIVED,2021-06-19T04:38:58.000Z
OD162407752255426,RECEIVED,2021-06-19T04:38:43.000Z
OD162407754186444,RECEIVED,2021-06-19T04:39:02.000Z
OD162407752789086,REJECTED,2021-06-19T04:38:48.000Z
OD162407753399768,RECEIVED,2021-06-19T04:38:54.000Z
OD162407756582679,CANCELLED,2021-06-19T04:39:26.000Z
OD162407754651258,RECEIVED,2021-06-19T04:39:07.000Z
OD162407751874368,RECEIVED,2021-06-19T04:38:39.000Z
OD162407755726496,RECEIVED,2021-06-19T04:39:17.000Z
OD162407759199365,RECEIVED,2021-06-19T04:39:52.000Z
OD162407771397475,PARTIAL_DELIVERED,2021-06-19T04:41:54.000Z
OD162407750443731,RECEIVED,2021-06-19T04:38:24.000Z
OD16240774967391,RECEIVED,2021-06-19T04:38:17.000Z
OD16240774889240,RECEIVED,2021-06-19T04:38:09.000Z
OD16240774837464,RECEIVED,2021-06-19T04:38:04.000Z
OD162407745974750,RECEIVED,2021-06-19T04:37:40.000Z
OD162407745959870,RECEIVED,2021-06-19T04:37:40.000Z
OD162407745445785,RECEIVED,2021-06-19T04:37:34.000Z
OD162407744846343,RECEIVED,2021-06-19T04:37:28.000Z
OD16240774455577,PARTIAL_REJECTED,2021-06-19T04:37:26.000Z
OD162407743888393,RECEIVED,2021-06-19T04:37:19.000Z
OD162407743739385,RECEIVED,2021-06-19T04:37:17.000Z
OD162407743290719,RECEIVED,2021-06-19T04:37:13.000Z
OD162407742792121,RECEIVED,2021-06-19T04:37:08.000Z
OD162407741583642,RECEIVED,2021-06-19T04:36:56.000Z
OD162407740696289,CANCELLED,2021-06-19T04:36:47.000Z
OD162407740113323,RECEIVED,2021-06-19T04:36:41.000Z
OD162407739636332,RECEIVED,2021-06-19T04:36:36.000Z
OD162407739558923,RECEIVED,2021-06-19T04:36:36.000Z
OD16240773866474,RECEIVED,2021-06-19T04:36:27.000Z
OD162407738227378,RECEIVED,2021-06-19T04:36:22.000Z
OD162407737199032,RECEIVED,2021-06-19T04:36:12.000Z
OD16240773622466,REJECTED,2021-06-19T04:36:02.000Z
OD162407735149146,RECEIVED,2021-06-19T04:35:51.000Z
OD162407733922088,RECEIVED,2021-06-19T04:35:39.000Z
OD162407733581130,RECEIVED,2021-06-19T04:35:36.000Z
OD162407733537228,RECEIVED,2021-06-19T04:35:35.000Z
OD162407732096867,RECEIVED,2021-06-19T04:35:21.000Z
OD162407731913943,RECEIVED,2021-06-19T04:35:19.000Z
OD162407731338738,RECEIVED,2021-06-19T04:35:13.000Z
OD162407730024026,CANCELLED,2021-06-19T04:35:00.000Z
OD162407730954065,RECEIVED,2021-06-19T04:35:10.000Z
OD162407728343711,RECEIVED,2021-06-19T04:34:43.000Z
OD162407727997592,RECEIVED,2021-06-19T04:34:40.000Z
OD162407732558154,RECEIVED,2021-06-19T04:35:26.000Z
OD162407727529914,RECEIVED,2021-06-19T04:34:35.000Z
OD162407727568562,RECEIVED,2021-06-19T04:34:36.000Z
OD162407731555139,RECEIVED,2021-06-19T04:35:16.000Z
OD162407725820615,RECEIVED,2021-06-19T04:34:18.000Z
OD16240772189839,RECEIVED,2021-06-19T04:33:39.000Z
OD162407718627916,RECEIVED,2021-06-19T04:33:06.000Z
OD162407717776041,RECEIVED,2021-06-19T04:32:58.000Z
OD162407724126040,RECEIVED,2021-06-19T04:34:01.000Z
OD162407723651316,RECEIVED,2021-06-19T04:33:57.000Z
OD162407723123147,CANCELLED,2021-06-19T04:33:51.000Z
OD162407722935987,PARTIAL_REJECTED,2021-06-19T04:33:49.000Z
OD162407721698812,RECEIVED,2021-06-19T04:33:37.000Z
OD162407720753316,RECEIVED,2021-06-19T04:33:28.000Z
OD162407720733775,RECEIVED,2021-06-19T04:33:27.000Z
OD162407720244239,RECEIVED,2021-06-19T04:33:22.000Z
OD16240772007062,RECEIVED,2021-06-19T04:33:21.000Z
OD162407718512175,RECEIVED,2021-06-19T04:33:05.000Z
OD162407718540365,RECEIVED,2021-06-19T04:33:05.000Z
OD162407717781634,REJECTED,2021-06-19T04:32:58.000Z
OD162407717475438,RECEIVED,2021-06-19T04:32:55.000Z
OD162407717457696,RECEIVED,2021-06-19T04:32:55.000Z
OD162407716919957,RECEIVED,2021-06-19T04:32:49.000Z
OD162407713507758,RECEIVED,2021-06-19T04:32:15.000Z
OD162407712518735,REJECTED,2021-06-19T04:32:05.000Z
OD162407711982781,RECEIVED,2021-06-19T04:32:00.000Z
OD16240771077804,RECEIVED,2021-06-19T04:31:48.000Z
OD162407704235932,RECEIVED,2021-06-19T04:30:42.000Z
OD162407710216450,RECEIVED,2021-06-19T04:31:42.000Z
OD162407708888917,RECEIVED,2021-06-19T04:31:29.000Z
OD162407708410689,RECEIVED,2021-06-19T04:31:24.000Z
OD162407704290783,CANCELLED,2021-06-19T04:30:43.000Z
OD16240770735185,RECEIVED,2021-06-19T04:31:14.000Z
OD162407716236086,RECEIVED,2021-06-19T04:32:42.000Z
OD162407707286813,REJECTED,2021-06-19T04:31:13.000Z
OD162407704531982,RECEIVED,2021-06-19T04:30:45.000Z
OD162407717058196,RECEIVED,2021-06-19T04:32:51.000Z
OD162407712209830,RECEIVED,2021-06-19T04:32:02.000Z
OD162407710934288,RECEIVED,2021-06-19T04:31:49.000Z
OD162407709129967,RECEIVED,2021-06-19T04:31:31.000Z
OD162407707887912,RECEIVED,2021-06-19T04:31:19.000Z
OD162407705806936,RECEIVED,2021-06-19T04:30:58.000Z
OD16240770530933,RECEIVED,2021-06-19T04:30:53.000Z
OD162407721014730,RECEIVED,2021-06-19T04:33:30.000Z
OD162407716235792,RECEIVED,2021-06-19T04:32:42.000Z
OD162407703599584,RECEIVED,2021-06-19T04:30:36.000Z
OD162407702631416,RECEIVED,2021-06-19T04:30:26.000Z
OD162407702077073,RECEIVED,2021-06-19T04:30:21.000Z
OD162407701469044,REJECTED,2021-06-19T04:30:15.000Z
OD162407698920551,PARTIAL_DELIVERED,2021-06-19T04:29:49.000Z
OD162407698808428,RECEIVED,2021-06-19T04:29:48.000Z
OD162407698692442,RECEIVED,2021-06-19T04:29:47.000Z
OD162407698682581,RECEIVED,2021-06-19T04:29:47.000Z
OD162407698674755,REJECTED,2021-06-19T04:29:47.000Z
OD162407697998436,RECEIVED,2021-06-19T04:29:40.000Z
OD162407696978533,RECEIVED,2021-06-19T04:29:30.000Z
OD16240769641308,RECEIVED,2021-06-19T04:29:24.000Z
OD162407694933116,RECEIVED,2021-06-19T04:29:09.000Z
OD162407694339078,RECEIVED,2021-06-19T04:29:03.000Z
OD16240769310130,RECEIVED,2021-06-19T04:28:51.000Z
OD162407691656316,RECEIVED,2021-06-19T04:28:37.000Z
OD16240769123528,CANCELLED,2021-06-19T04:28:32.000Z
OD162407686553685,RECEIVED,2021-06-19T04:27:46.000Z
OD16240768337540,RECEIVED,2021-06-19T04:27:14.000Z
OD162407698499944,RECEIVED,2021-06-19T04:29:45.000Z
OD162407695413798,RECEIVED,2021-06-19T04:29:14.000Z
OD162407694442358,RECEIVED,2021-06-19T04:29:04.000Z
OD162407692203732,RECEIVED,2021-06-19T04:28:42.000Z
OD162407687012334,RECEIVED,2021-06-19T04:27:50.000Z
OD162407685463846,RECEIVED,2021-06-19T04:27:35.000Z
OD162407684395151,RECEIVED,2021-06-19T04:27:24.000Z
OD162407684228974,RECEIVED,2021-06-19T04:27:22.000Z
OD162407683868699,RECEIVED,2021-06-19T04:27:19.000Z
OD162407683797784,RECEIVED,2021-06-19T04:27:18.000Z
OD162407679918253,RECEIVED,2021-06-19T04:26:39.000Z
OD162407679433186,RECEIVED,2021-06-19T04:26:34.000Z
OD162407679409187,RECEIVED,2021-06-19T04:26:34.000Z
OD162407679412892,RECEIVED,2021-06-19T04:26:34.000Z
OD162407678469341,RECEIVED,2021-06-19T04:26:25.000Z
OD162407678349086,RECEIVED,2021-06-19T04:26:23.000Z
OD162407676931197,RECEIVED,2021-06-19T04:26:09.000Z
OD162407674537022,RECEIVED,2021-06-19T04:25:45.000Z
OD162407676264382,RECEIVED,2021-06-19T04:26:03.000Z
OD162407674784171,RECEIVED,2021-06-19T04:25:48.000Z
OD16240767400270,RECEIVED,2021-06-19T04:25:40.000Z
OD162407695453185,RECEIVED,2021-06-19T04:29:15.000Z
OD162407677514322,RECEIVED,2021-06-19T04:26:15.000Z
OD162407681416511,RECEIVED,2021-06-19T04:26:54.000Z
OD162407672301545,RECEIVED,2021-06-19T04:25:23.000Z
OD162407671733236,FAILED_DELIVERY,2021-06-19T04:25:17.000Z
OD162407670030743,PARTIAL_REJECTED,2021-06-19T04:25:00.000Z
OD162407669825440,RECEIVED,2021-06-19T04:24:58.000Z
OD162407668807663,PARTIAL_REJECTED,2021-06-19T04:24:48.000Z
OD162407667866815,RECEIVED,2021-06-19T04:24:39.000Z
OD162407670043588,RECEIVED,2021-06-19T04:25:00.000Z
OD16240766654544,RECEIVED,2021-06-19T04:24:25.000Z
OD162407668929475,RECEIVED,2021-06-19T04:24:49.000Z
OD162407665391691,RECEIVED,2021-06-19T04:24:14.000Z
OD162407649812383,RECEIVED,2021-06-19T04:21:38.000Z
OD162407666957588,RECEIVED,2021-06-19T04:24:30.000Z
OD162407667318543,PARTIAL_DELIVERED,2021-06-19T04:24:33.000Z
OD162407662327362,RECEIVED,2021-06-19T04:23:43.000Z
OD162407656069042,RECEIVED,2021-06-19T04:22:41.000Z
OD162407655907540,RECEIVED,2021-06-19T04:22:39.000Z
OD162407657830438,RECEIVED,2021-06-19T04:22:58.000Z
OD162407661809372,RECEIVED,2021-06-19T04:23:38.000Z
OD162407660710073,RECEIVED,2021-06-19T04:23:27.000Z
OD162407655701951,RECEIVED,2021-06-19T04:22:37.000Z
OD162407650640656,RECEIVED,2021-06-19T04:21:46.000Z
OD162407663035538,RECEIVED,2021-06-19T04:23:50.000Z
OD162407656106890,RECEIVED,2021-06-19T04:22:41.000Z
OD162407654845716,RECEIVED,2021-06-19T04:22:28.000Z
OD162407652011193,RECEIVED,2021-06-19T04:22:00.000Z
OD162407653425272,RECEIVED,2021-06-19T04:22:14.000Z
OD162407652259870,RECEIVED,2021-06-19T04:22:03.000Z
OD162407653582421,RECEIVED,2021-06-19T04:22:16.000Z
OD162407649099180,RECEIVED,2021-06-19T04:21:31.000Z
OD162407650305749,RECEIVED,2021-06-19T04:21:43.000Z
OD162407647559631,RECEIVED,2021-06-19T04:21:16.000Z
OD16240764545843,RECEIVED,2021-06-19T04:20:55.000Z
OD162407646420037,RECEIVED,2021-06-19T04:21:04.000Z
OD162407645552033,RECEIVED,2021-06-19T04:20:56.000Z
OD162407660710775,RECEIVED,2021-06-19T04:23:27.000Z
OD162407665813794,RECEIVED,2021-06-19T04:24:18.000Z
OD162407661851883,CANCELLED,2021-06-19T04:23:39.000Z
OD162407671195070,RECEIVED,2021-06-19T04:25:12.000Z
OD162407644917757,RECEIVED,2021-06-19T04:20:49.000Z
OD162407644317610,RECEIVED,2021-06-19T04:20:43.000Z
OD162407643422795,RECEIVED,2021-06-19T04:20:34.000Z
OD162407642873698,RECEIVED,2021-06-19T04:20:29.000Z
OD16240764244779,RECEIVED,2021-06-19T04:20:24.000Z
OD162407642091697,RECEIVED,2021-06-19T04:20:21.000Z
OD162407641793231,RECEIVED,2021-06-19T04:20:18.000Z
OD162407641786268,RECEIVED,2021-06-19T04:20:18.000Z
OD162407641462142,RECEIVED,2021-06-19T04:20:15.000Z
OD16240764067601,RECEIVED,2021-06-19T04:20:07.000Z
